apac_card_number,amount,payment_datetime
XXXX065X2128,2694.0,2026-07-16 16:29:29
XXXX065X2652,3342.0,2026-07-16 16:29:29
XXXX065X2669,3321.0,2026-07-16 16:29:29
XXXX065X3673,3768.0,2026-07-16 16:29:29
XXXX065X3734,3274.0,2026-07-16 16:29:29
XXXX065X4212,4589.0,2026-07-16 16:29:29
XXXX065X4374,3768.0,2026-07-16 16:29:29
XXXX065X5653,3997.0,2026-07-16 16:29:29
XXXX065X6575,3116.0,2026-07-16 16:29:29
XXXX065X7251,3742.0,2026-07-16 16:29:29
XXXX065X7627,3742.0,2026-07-16 16:29:29
XXXX065X9898,3606.0,2026-07-16 16:29:29
XXXX065X9980,3278.0,2026-07-16 16:29:29
XXXX066X0869,4800.0,2026-07-16 16:29:29
XXXX066X2435,4152.0,2026-07-16 16:29:29
XXXX066X4027,6292.0,2026-07-16 16:29:29
XXXX066X4096,2502.0,2026-07-16 16:29:29
XXXX066X4478,2607.0,2026-07-16 16:29:29
XXXX066X8377,2615.0,2026-07-16 16:29:29
XXXX069X0663,3654.0,2026-07-16 16:29:29
XXXX069X0878,2826.0,2026-07-16 16:29:29
XXXX069X0915,3930.0,2026-07-16 16:29:29
XXXX069X2654,4218.0,2026-07-16 16:29:29
XXXX069X3597,3200.0,2026-07-16 16:29:29
XXXX069X4272,3709.0,2026-07-16 16:29:29
XXXX069X7489,3342.0,2026-07-16 16:29:29
XXXX069X8203,2898.0,2026-07-16 16:29:29
XXXX072X0378,3315.0,2026-07-16 16:29:29
XXXX072X0491,3162.0,2026-07-16 16:29:29
XXXX072X1481,2950.0,2026-07-16 16:29:29
XXXX072X1542,3523.0,2026-07-16 16:29:29
XXXX072X2020,3504.0,2026-07-16 16:29:29
XXXX072X2433,3839.0,2026-07-16 16:29:29
XXXX072X4499,3240.0,2026-07-16 16:29:29
XXXX074X8974,4001.0,2026-07-16 16:29:29
XXXX075X0146,4352.0,2026-07-16 16:29:29
XXXX075X0193,4898.0,2026-07-16 16:29:29
XXXX075X0528,3768.0,2026-07-16 16:29:29
XXXX075X0589,3537.0,2026-07-16 16:29:29
XXXX075X0704,3349.0,2026-07-16 16:29:29
XXXX075X0816,2731.0,2026-07-16 16:29:29
XXXX075X1106,3410.0,2026-07-16 16:29:29
XXXX075X1196,3768.0,2026-07-16 16:29:29
XXXX075X1368,4028.0,2026-07-16 16:29:29
XXXX075X2067,3606.0,2026-07-16 16:29:29
XXXX075X2807,2863.0,2026-07-16 16:29:29
XXXX075X3177,3379.0,2026-07-16 16:29:29
XXXX075X3610,3623.0,2026-07-16 16:29:29
XXXX075X4055,4174.0,2026-07-16 16:29:29
XXXX075X4109,2880.0,2026-07-16 16:29:29
XXXX075X4407,3116.0,2026-07-16 16:29:29
XXXX075X4770,2880.0,2026-07-16 16:29:29
XXXX075X5021,2957.0,2026-07-16 16:29:29
XXXX075X5920,3447.0,2026-07-16 16:29:29
XXXX075X6157,3568.0,2026-07-16 16:29:29
XXXX075X6567,4906.0,2026-07-16 16:29:29
XXXX075X6576,3956.0,2026-07-16 16:29:29
XXXX075X7245,3560.0,2026-07-16 16:29:29
XXXX075X7313,3407.0,2026-07-16 16:29:29
XXXX075X8207,2824.0,2026-07-16 16:29:29
XXXX075X8717,3617.0,2026-07-16 16:29:29
XXXX075X8936,3751.0,2026-07-16 16:29:29
XXXX075X9523,3248.0,2026-07-16 16:29:29
XXXX075X9530,4521.0,2026-07-16 16:29:29
XXXX076X0143,5146.0,2026-07-16 16:29:29
XXXX076X0338,3313.0,2026-07-16 16:29:29
XXXX076X0518,3323.0,2026-07-16 16:29:29
XXXX076X0623,2750.0,2026-07-16 16:29:29
XXXX076X0653,4107.0,2026-07-16 16:29:29
XXXX076X1694,3348.0,2026-07-16 16:29:29
XXXX076X2133,3372.0,2026-07-16 16:29:29
XXXX076X2192,6216.0,2026-07-16 16:29:29
XXXX076X2326,2317.0,2026-07-16 16:29:29
XXXX076X2457,3972.0,2026-07-16 16:29:29
XXXX076X2661,5107.0,2026-07-16 16:29:29
XXXX076X2892,4050.0,2026-07-16 16:29:29
XXXX076X3076,3856.0,2026-07-16 16:29:29
XXXX076X3163,5275.0,2026-07-16 16:29:29
XXXX076X3313,2927.0,2026-07-16 16:29:29
XXXX076X3548,4365.0,2026-07-16 16:29:29
XXXX076X3793,3272.0,2026-07-16 16:29:29
XXXX076X4122,5176.0,2026-07-16 16:29:29
XXXX076X4295,3816.0,2026-07-16 16:29:29
XXXX076X4305,3323.0,2026-07-16 16:29:29
XXXX076X4323,3985.0,2026-07-16 16:29:29
XXXX076X4653,3025.0,2026-07-16 16:29:29
XXXX076X5345,3158.0,2026-07-16 16:29:29
XXXX076X5574,2989.0,2026-07-16 16:29:29
XXXX076X5648,3002.0,2026-07-16 16:29:29
XXXX076X5840,2744.0,2026-07-16 16:29:29
XXXX076X6016,3354.0,2026-07-16 16:29:29
XXXX076X6240,3531.0,2026-07-16 16:29:29
XXXX076X6609,2959.0,2026-07-16 16:29:29
XXXX076X6639,4137.0,2026-07-16 16:29:29
XXXX076X6647,3125.0,2026-07-16 16:29:29
XXXX076X6688,4167.0,2026-07-16 16:29:29
XXXX076X6844,2118.0,2026-07-16 16:29:29
XXXX076X7767,2999.0,2026-07-16 16:29:29
XXXX076X8108,3208.0,2026-07-16 16:29:29
XXXX076X8406,3127.0,2026-07-16 16:29:29
XXXX076X8694,3559.0,2026-07-16 16:29:29
XXXX076X8908,3067.0,2026-07-16 16:29:29
XXXX076X8953,8666.0,2026-07-16 16:29:29
XXXX076X9369,3006.0,2026-07-16 16:29:29
XXXX076X9435,2563.0,2026-07-16 16:29:29
XXXX076X9861,3628.0,2026-07-16 16:29:29
XXXX076X9946,3768.0,2026-07-16 16:29:29
XXXX077X0187,7509.0,2026-07-16 16:29:29
XXXX077X0300,3124.0,2026-07-16 16:29:29
XXXX077X0310,3391.0,2026-07-16 16:29:29
XXXX077X0591,4434.0,2026-07-16 16:29:29
XXXX077X0817,4027.0,2026-07-16 16:29:29
XXXX077X0893,3132.0,2026-07-16 16:29:29
XXXX077X0962,3348.0,2026-07-16 16:29:29
XXXX077X1111,3163.0,2026-07-16 16:29:29
XXXX077X1118,2731.0,2026-07-16 16:29:29
XXXX077X1768,3760.0,2026-07-16 16:29:29
XXXX077X1770,2803.0,2026-07-16 16:29:29
XXXX077X1881,4186.0,2026-07-16 16:29:29
XXXX077X2588,3942.0,2026-07-16 16:29:29
XXXX077X2857,4533.0,2026-07-16 16:29:29
XXXX077X2891,4374.0,2026-07-16 16:29:29
XXXX077X3020,3578.0,2026-07-16 16:29:29
XXXX077X3711,7511.0,2026-07-16 16:29:29
XXXX077X3889,3017.0,2026-07-16 16:29:29
XXXX077X4294,3293.0,2026-07-16 16:29:29
XXXX077X4419,4080.0,2026-07-16 16:29:29
XXXX077X4667,6028.0,2026-07-16 16:29:29
XXXX077X4688,2920.0,2026-07-16 16:29:29
XXXX077X5065,5984.0,2026-07-16 16:29:29
XXXX077X5125,2658.0,2026-07-16 16:29:29
XXXX077X5522,5647.0,2026-07-16 16:29:29
XXXX077X5528,2906.0,2026-07-16 16:29:29
XXXX077X5576,5585.0,2026-07-16 16:29:29
XXXX077X5629,4276.0,2026-07-16 16:29:29
XXXX077X6006,3469.0,2026-07-16 16:29:29
XXXX077X6032,2939.0,2026-07-16 16:29:29
XXXX077X6265,3377.0,2026-07-16 16:29:29
XXXX077X6281,3034.0,2026-07-16 16:29:29
XXXX077X6334,4201.0,2026-07-16 16:29:29
XXXX077X7001,2958.0,2026-07-16 16:29:29
XXXX077X7391,4216.0,2026-07-16 16:29:29
XXXX077X7589,5912.0,2026-07-16 16:29:29
XXXX077X7869,3086.0,2026-07-16 16:29:29
XXXX077X7898,3508.0,2026-07-16 16:29:29
XXXX077X7954,3116.0,2026-07-16 16:29:29
XXXX077X7965,3170.0,2026-07-16 16:29:29
XXXX077X8001,3670.0,2026-07-16 16:29:29
XXXX077X8019,4014.0,2026-07-16 16:29:29
XXXX077X8186,3330.0,2026-07-16 16:29:29
XXXX077X8371,3938.0,2026-07-16 16:29:29
XXXX077X8595,3152.0,2026-07-16 16:29:29
XXXX077X8796,3888.0,2026-07-16 16:29:29
XXXX077X8910,3368.0,2026-07-16 16:29:29
XXXX077X8973,3055.0,2026-07-16 16:29:29
XXXX077X9162,2849.0,2026-07-16 16:29:29
XXXX077X9342,3843.0,2026-07-16 16:29:29
XXXX077X9545,2967.0,2026-07-16 16:29:29
XXXX077X9563,3236.0,2026-07-16 16:29:29
XXXX077X9598,3614.0,2026-07-16 16:29:29
XXXX077X9644,4644.0,2026-07-16 16:29:29
XXXX077X9740,2910.0,2026-07-16 16:29:29
XXXX077X9754,5671.0,2026-07-16 16:29:29
XXXX077X9996,3819.0,2026-07-16 16:29:29
XXXX078X0214,3938.0,2026-07-16 16:29:29
XXXX078X0251,3133.0,2026-07-16 16:29:29
XXXX078X0314,3425.0,2026-07-16 16:29:29
XXXX078X0351,3725.0,2026-07-16 16:29:29
XXXX078X0395,3768.0,2026-07-16 16:29:29
XXXX078X0548,3624.0,2026-07-16 16:29:29
XXXX078X0843,3531.0,2026-07-16 16:29:29
XXXX078X1070,4316.0,2026-07-16 16:29:29
XXXX078X1143,4111.0,2026-07-16 16:29:29
XXXX078X1343,5290.0,2026-07-16 16:29:29
XXXX078X1367,3075.0,2026-07-16 16:29:29
XXXX078X1465,3372.0,2026-07-16 16:29:29
XXXX078X1572,3475.0,2026-07-16 16:29:29
XXXX078X1630,4197.0,2026-07-16 16:29:29
XXXX078X1727,3110.0,2026-07-16 16:29:29
XXXX078X1901,3514.0,2026-07-16 16:29:29
XXXX078X1902,2913.0,2026-07-16 16:29:29
XXXX078X1967,3373.0,2026-07-16 16:29:29
XXXX078X2196,3731.0,2026-07-16 16:29:29
XXXX078X2213,2957.0,2026-07-16 16:29:29
XXXX078X2570,3957.0,2026-07-16 16:29:29
XXXX078X2623,4389.0,2026-07-16 16:29:29
XXXX078X2692,4270.0,2026-07-16 16:29:29
XXXX078X2969,5423.0,2026-07-16 16:29:29
XXXX078X3392,3643.0,2026-07-16 16:29:29
XXXX078X3438,4070.0,2026-07-16 16:29:29
XXXX078X3539,2658.0,2026-07-16 16:29:29
XXXX078X3639,4130.0,2026-07-16 16:29:29
XXXX078X3651,3391.0,2026-07-16 16:29:29
XXXX078X3780,3389.0,2026-07-16 16:29:29
XXXX078X3863,3629.0,2026-07-16 16:29:29
XXXX078X4147,3268.0,2026-07-16 16:29:29
XXXX078X4379,3666.0,2026-07-16 16:29:29
XXXX078X4432,2965.0,2026-07-16 16:29:29
XXXX078X4565,6937.0,2026-07-16 16:29:29
XXXX078X4639,3376.0,2026-07-16 16:29:29
XXXX078X4741,3326.0,2026-07-16 16:29:29
XXXX078X4896,3170.0,2026-07-16 16:29:29
XXXX078X5004,7405.0,2026-07-16 16:29:29
XXXX078X5226,2908.0,2026-07-16 16:29:29
XXXX078X5274,4773.0,2026-07-16 16:29:29
XXXX078X5281,3145.0,2026-07-16 16:29:29
XXXX078X5352,3259.0,2026-07-16 16:29:29
XXXX078X5446,4993.0,2026-07-16 16:29:29
XXXX078X5684,3579.0,2026-07-16 16:29:29
XXXX078X5803,3679.0,2026-07-16 16:29:29
XXXX078X5861,3086.0,2026-07-16 16:29:29
XXXX078X5869,4014.0,2026-07-16 16:29:29
XXXX078X6080,4830.0,2026-07-16 16:29:29
XXXX078X6097,3360.0,2026-07-16 16:29:29
XXXX078X6165,3368.0,2026-07-16 16:29:29
XXXX078X6336,3017.0,2026-07-16 16:29:29
XXXX078X6347,3437.0,2026-07-16 16:29:29
XXXX078X6500,3217.0,2026-07-16 16:29:29
XXXX078X6568,3403.0,2026-07-16 16:29:29
XXXX078X6798,3216.0,2026-07-16 16:29:29
XXXX078X6850,3118.0,2026-07-16 16:29:29
XXXX078X6951,3146.0,2026-07-16 16:29:29
XXXX078X7142,3372.0,2026-07-16 16:29:29
XXXX078X7348,3819.0,2026-07-16 16:29:29
XXXX078X7699,2872.0,2026-07-16 16:29:29
XXXX078X7718,3941.0,2026-07-16 16:29:29
XXXX078X7797,3937.0,2026-07-16 16:29:29
XXXX078X7834,4766.0,2026-07-16 16:29:29
XXXX078X7850,3387.0,2026-07-16 16:29:29
XXXX078X7852,3410.0,2026-07-16 16:29:29
XXXX078X8644,3202.0,2026-07-16 16:29:29
XXXX078X8653,2999.0,2026-07-16 16:29:29
XXXX078X9170,3865.0,2026-07-16 16:29:29
XXXX078X9257,3819.0,2026-07-16 16:29:29
XXXX078X9456,2971.0,2026-07-16 16:29:29
XXXX078X9464,3211.0,2026-07-16 16:29:29
XXXX078X9614,3563.0,2026-07-16 16:29:29
XXXX078X9927,3098.0,2026-07-16 16:29:29
XXXX079X0168,3295.0,2026-07-16 16:29:29
XXXX079X0183,3164.0,2026-07-16 16:29:29
XXXX079X0219,4769.0,2026-07-16 16:29:29
XXXX079X0263,4513.0,2026-07-16 16:29:29
XXXX079X0286,4384.0,2026-07-16 16:29:29
XXXX079X0306,2957.0,2026-07-16 16:29:29
XXXX079X0474,3542.0,2026-07-16 16:29:29
XXXX079X0516,3407.0,2026-07-16 16:29:29
XXXX079X0544,3015.0,2026-07-16 16:29:29
XXXX079X0684,3770.0,2026-07-16 16:29:29
XXXX079X0763,4980.0,2026-07-16 16:29:29
XXXX079X0804,3669.0,2026-07-16 16:29:29
XXXX079X0848,3502.0,2026-07-16 16:29:29
XXXX079X0975,4116.0,2026-07-16 16:29:29
XXXX079X1031,4083.0,2026-07-16 16:29:29
XXXX079X1049,3223.0,2026-07-16 16:29:29
XXXX079X1054,3737.0,2026-07-16 16:29:29
XXXX079X1374,4946.0,2026-07-16 16:29:29
XXXX079X1379,4181.0,2026-07-16 16:29:29
XXXX079X1387,3697.0,2026-07-16 16:29:29
XXXX079X1467,2818.0,2026-07-16 16:29:29
XXXX079X1515,10787.0,2026-07-16 16:29:29
XXXX079X1663,3397.0,2026-07-16 16:29:29
XXXX079X1772,3657.0,2026-07-16 16:29:29
XXXX079X1966,4254.0,2026-07-16 16:29:29
XXXX079X1970,3002.0,2026-07-16 16:29:29
XXXX079X2238,3495.0,2026-07-16 16:29:29
XXXX079X2260,3709.0,2026-07-16 16:29:29
XXXX079X2269,3688.0,2026-07-16 16:29:29
XXXX079X2272,4404.0,2026-07-16 16:29:29
XXXX079X2748,3460.0,2026-07-16 16:29:29
XXXX079X2785,3705.0,2026-07-16 16:29:29
XXXX079X2852,3803.0,2026-07-16 16:29:29
XXXX079X2904,4809.0,2026-07-16 16:29:29
XXXX079X3011,5447.0,2026-07-16 16:29:29
XXXX079X3317,2939.0,2026-07-16 16:29:29
XXXX079X3441,2776.0,2026-07-16 16:29:29
XXXX079X3489,3300.0,2026-07-16 16:29:29
XXXX079X3589,3550.0,2026-07-16 16:29:29
XXXX079X3848,3109.0,2026-07-16 16:29:29
XXXX079X4038,2673.0,2026-07-16 16:29:29
XXXX079X4117,4083.0,2026-07-16 16:29:29
XXXX079X4120,2955.0,2026-07-16 16:29:29
XXXX079X4177,3699.0,2026-07-16 16:29:29
XXXX079X4190,3330.0,2026-07-16 16:29:29
XXXX079X4374,3768.0,2026-07-16 16:29:29
XXXX079X4443,3044.0,2026-07-16 16:29:29
XXXX079X4461,4538.0,2026-07-16 16:29:29
XXXX079X4666,3278.0,2026-07-16 16:29:29
XXXX079X4777,3381.0,2026-07-16 16:29:29
XXXX079X4793,3598.0,2026-07-16 16:29:29
XXXX079X4811,4275.0,2026-07-16 16:29:29
XXXX079X4952,4311.0,2026-07-16 16:29:29
XXXX079X5049,3899.0,2026-07-16 16:29:29
XXXX079X5318,4576.0,2026-07-16 16:29:29
XXXX079X5373,4377.0,2026-07-16 16:29:29
XXXX079X5452,2890.0,2026-07-16 16:29:29
XXXX079X5457,4638.0,2026-07-16 16:29:29
XXXX079X5466,2775.0,2026-07-16 16:29:29
XXXX079X5533,3227.0,2026-07-16 16:29:29
XXXX079X5568,3197.0,2026-07-16 16:29:29
XXXX079X5646,4306.0,2026-07-16 16:29:29
XXXX079X5683,4159.0,2026-07-16 16:29:29
XXXX079X5738,3482.0,2026-07-16 16:29:29
XXXX079X5801,3054.0,2026-07-16 16:29:29
XXXX079X5870,3165.0,2026-07-16 16:29:29
XXXX079X5988,3805.0,2026-07-16 16:29:29
XXXX079X5996,4326.0,2026-07-16 16:29:29
XXXX079X6091,3338.0,2026-07-16 16:29:29
XXXX079X6105,5188.0,2026-07-16 16:29:29
XXXX079X6202,4988.0,2026-07-16 16:29:29
XXXX079X6268,3465.0,2026-07-16 16:29:29
XXXX079X6452,3801.0,2026-07-16 16:29:29
XXXX079X6566,3409.0,2026-07-16 16:29:29
XXXX079X6740,3860.0,2026-07-16 16:29:29
XXXX079X6891,4059.0,2026-07-16 16:29:29
XXXX079X6903,2703.0,2026-07-16 16:29:29
XXXX079X7016,4581.0,2026-07-16 16:29:29
XXXX079X7043,3754.0,2026-07-16 16:29:29
XXXX079X7232,2943.0,2026-07-16 16:29:29
XXXX079X7257,3905.0,2026-07-16 16:29:29
XXXX079X7351,4416.0,2026-07-16 16:29:29
XXXX079X7375,3510.0,2026-07-16 16:29:29
XXXX079X7713,3817.0,2026-07-16 16:29:29
XXXX079X7789,3709.0,2026-07-16 16:29:29
XXXX079X7844,3097.0,2026-07-16 16:29:29
XXXX079X7903,2238.0,2026-07-16 16:29:29
XXXX079X7934,3193.0,2026-07-16 16:29:29
XXXX079X7982,4809.0,2026-07-16 16:29:29
XXXX079X8031,5188.0,2026-07-16 16:29:29
XXXX079X8120,3330.0,2026-07-16 16:29:29
XXXX079X8257,3414.0,2026-07-16 16:29:29
XXXX079X8422,3535.0,2026-07-16 16:29:29
XXXX079X8745,4363.0,2026-07-16 16:29:29
XXXX079X8747,4991.0,2026-07-16 16:29:29
XXXX079X8931,6918.0,2026-07-16 16:29:29
XXXX079X9107,5188.0,2026-07-16 16:29:29
XXXX079X9142,4625.0,2026-07-16 16:29:29
XXXX079X9452,2898.0,2026-07-16 16:29:29
XXXX079X9515,3242.0,2026-07-16 16:29:29
XXXX079X9522,5068.0,2026-07-16 16:29:29
XXXX079X9605,2569.0,2026-07-16 16:29:29
XXXX079X9879,4255.0,2026-07-16 16:29:29
XXXX079X9906,4150.0,2026-07-16 16:29:29
XXXX079X9984,3504.0,2026-07-16 16:29:29
XXXX080X0196,5681.0,2026-07-16 16:29:29
XXXX080X0295,3179.0,2026-07-16 16:29:29
XXXX080X0379,4404.0,2026-07-16 16:29:29
XXXX080X0461,3061.0,2026-07-16 16:29:29
XXXX080X0703,4599.0,2026-07-16 16:29:29
XXXX080X0758,4428.0,2026-07-16 16:29:29
XXXX080X1016,3966.0,2026-07-16 16:29:29
XXXX080X1133,4669.0,2026-07-16 16:29:29
XXXX080X1291,4513.0,2026-07-16 16:29:29
XXXX080X1325,3761.0,2026-07-16 16:29:29
XXXX080X1363,3529.0,2026-07-16 16:29:29
XXXX080X1438,3849.0,2026-07-16 16:29:29
XXXX080X1477,3319.0,2026-07-16 16:29:29
XXXX080X1510,3521.0,2026-07-16 16:29:29
XXXX080X1531,3567.0,2026-07-16 16:29:29
XXXX080X1711,4097.0,2026-07-16 16:29:29
XXXX080X1719,3735.0,2026-07-16 16:29:29
XXXX080X1770,3242.0,2026-07-16 16:29:29
XXXX080X1791,3006.0,2026-07-16 16:29:29
XXXX080X1861,3342.0,2026-07-16 16:29:29
XXXX080X1904,2915.0,2026-07-16 16:29:29
XXXX080X2007,4373.0,2026-07-16 16:29:29
XXXX080X2087,3157.0,2026-07-16 16:29:29
XXXX080X2175,6407.0,2026-07-16 16:29:29
XXXX080X2241,2456.0,2026-07-16 16:29:29
XXXX080X2555,4595.0,2026-07-16 16:29:29
XXXX080X2695,4966.0,2026-07-16 16:29:29
XXXX080X2730,3880.0,2026-07-16 16:29:29
XXXX080X2764,4248.0,2026-07-16 16:29:29
XXXX080X2898,4026.0,2026-07-16 16:29:29
XXXX080X3188,4238.0,2026-07-16 16:29:29
XXXX080X3191,8023.0,2026-07-16 16:29:29
XXXX080X3362,3296.0,2026-07-16 16:29:29
XXXX080X3405,3177.0,2026-07-16 16:29:29
XXXX080X3412,3198.0,2026-07-16 16:29:29
XXXX080X3436,4428.0,2026-07-16 16:29:29
XXXX080X3580,1877.0,2026-07-16 16:29:29
XXXX080X3740,3402.0,2026-07-16 16:29:29
XXXX080X3759,3208.0,2026-07-16 16:29:29
XXXX080X3839,3927.0,2026-07-16 16:29:29
XXXX080X3845,3560.0,2026-07-16 16:29:29
XXXX080X3886,3624.0,2026-07-16 16:29:29
XXXX080X3898,3398.0,2026-07-16 16:29:29
XXXX080X3938,4163.0,2026-07-16 16:29:29
XXXX080X4077,3932.0,2026-07-16 16:29:29
XXXX080X4113,2505.0,2026-07-16 16:29:29
XXXX080X4149,4140.0,2026-07-16 16:29:29
XXXX080X4154,2895.0,2026-07-16 16:29:29
XXXX080X4227,3674.0,2026-07-16 16:29:29
XXXX080X4276,3441.0,2026-07-16 16:29:29
XXXX080X4390,4659.0,2026-07-16 16:29:29
XXXX080X4405,3534.0,2026-07-16 16:29:29
XXXX080X4436,4192.0,2026-07-16 16:29:29
XXXX080X4525,3910.0,2026-07-16 16:29:29
XXXX080X4551,3739.0,2026-07-16 16:29:29
XXXX080X4605,3342.0,2026-07-16 16:29:29
XXXX080X4786,3863.0,2026-07-16 16:29:29
XXXX080X4845,4399.0,2026-07-16 16:29:29
XXXX080X4858,4617.0,2026-07-16 16:29:29
XXXX080X4927,3616.0,2026-07-16 16:29:29
XXXX080X4946,4119.0,2026-07-16 16:29:29
XXXX080X5096,2939.0,2026-07-16 16:29:29
XXXX080X5113,4086.0,2026-07-16 16:29:29
XXXX080X5194,4166.0,2026-07-16 16:29:29
XXXX080X5222,4083.0,2026-07-16 16:29:29
XXXX080X5465,3382.0,2026-07-16 16:29:29
XXXX080X5472,2902.0,2026-07-16 16:29:29
XXXX080X5566,4010.0,2026-07-16 16:29:29
XXXX080X5759,5339.0,2026-07-16 16:29:29
XXXX080X6047,3414.0,2026-07-16 16:29:29
XXXX080X6056,4625.0,2026-07-16 16:29:29
XXXX080X6104,5442.0,2026-07-16 16:29:29
XXXX080X6135,3552.0,2026-07-16 16:29:29
XXXX080X6266,3489.0,2026-07-16 16:29:29
XXXX080X6281,3629.0,2026-07-16 16:29:29
XXXX080X6292,5723.0,2026-07-16 16:29:29
XXXX080X6412,4352.0,2026-07-16 16:29:29
XXXX080X6510,3237.0,2026-07-16 16:29:29
XXXX080X6893,5375.0,2026-07-16 16:29:29
XXXX080X6981,4703.0,2026-07-16 16:29:29
XXXX080X7135,5758.0,2026-07-16 16:29:29
XXXX080X7262,1997.0,2026-07-16 16:29:29
XXXX080X7334,3932.0,2026-07-16 16:29:29
XXXX080X7394,4058.0,2026-07-16 16:29:29
XXXX080X7422,3571.0,2026-07-16 16:29:29
XXXX080X7575,4018.0,2026-07-16 16:29:29
XXXX080X7837,4352.0,2026-07-16 16:29:29
XXXX080X7863,5499.0,2026-07-16 16:29:29
XXXX080X7947,3135.0,2026-07-16 16:29:29
XXXX080X8127,2993.0,2026-07-16 16:29:29
XXXX080X8190,3710.0,2026-07-16 16:29:29
XXXX080X8204,6538.0,2026-07-16 16:29:29
XXXX080X8224,4399.0,2026-07-16 16:29:29
XXXX080X8332,4731.0,2026-07-16 16:29:29
XXXX080X8342,2999.0,2026-07-16 16:29:29
XXXX080X9077,4925.0,2026-07-16 16:29:29
XXXX080X9221,3600.0,2026-07-16 16:29:29
XXXX080X9336,4503.0,2026-07-16 16:29:29
XXXX080X9353,3768.0,2026-07-16 16:29:29
XXXX080X9398,4021.0,2026-07-16 16:29:29
XXXX080X9402,2385.0,2026-07-16 16:29:29
XXXX080X9488,3493.0,2026-07-16 16:29:29
XXXX080X9494,2998.0,2026-07-16 16:29:29
XXXX080X9500,3865.0,2026-07-16 16:29:29
XXXX080X9659,3386.0,2026-07-16 16:29:29
XXXX080X9723,3139.0,2026-07-16 16:29:29
XXXX080X9800,3315.0,2026-07-16 16:29:29
XXXX080X9898,2682.0,2026-07-16 16:29:29
XXXX080X9909,7535.0,2026-07-16 16:29:29
XXXX081X0158,5136.0,2026-07-16 16:29:29
XXXX081X0193,3425.0,2026-07-16 16:29:29
XXXX081X0271,4105.0,2026-07-16 16:29:29
XXXX081X0315,4882.0,2026-07-16 16:29:29
XXXX081X0449,2984.0,2026-07-16 16:29:29
XXXX081X0544,2747.0,2026-07-16 16:29:29
XXXX081X0562,3965.0,2026-07-16 16:29:29
XXXX081X0633,3101.0,2026-07-16 16:29:29
XXXX081X0670,5028.0,2026-07-16 16:29:29
