apac_card_number,amount,payment_datetime
XXXX060X6908,3768.0,2026-06-11 15:01:57
XXXX060X6992,3598.0,2026-06-11 15:01:57
XXXX060X8049,3419.0,2026-06-11 15:01:57
XXXX060X9108,2818.0,2026-06-11 15:01:57
XXXX060X9879,2772.0,2026-06-11 15:01:57
XXXX061X1473,3063.0,2026-06-11 15:01:57
XXXX062X4260,2856.0,2026-06-11 15:01:57
XXXX063X0328,3076.0,2026-06-11 15:01:57
XXXX063X1103,3278.0,2026-06-11 15:01:57
XXXX063X2735,3127.0,2026-06-11 15:01:57
XXXX063X3191,3014.0,2026-06-11 15:01:57
XXXX063X4068,2788.0,2026-06-11 15:01:57
XXXX063X4501,2946.0,2026-06-11 15:01:57
XXXX063X5072,3815.0,2026-06-11 15:01:57
XXXX063X6655,2408.0,2026-06-11 15:01:57
XXXX063X8615,2962.0,2026-06-11 15:01:57
XXXX063X9339,3393.0,2026-06-11 15:01:57
XXXX065X0086,3278.0,2026-06-11 15:01:57
XXXX065X0130,3101.0,2026-06-11 15:01:57
XXXX065X0307,3692.0,2026-06-11 15:01:57
XXXX065X0406,4658.0,2026-06-11 15:01:57
XXXX065X0726,3768.0,2026-06-11 15:01:57
XXXX065X0849,2836.0,2026-06-11 15:01:57
XXXX065X1433,3146.0,2026-06-11 15:01:57
XXXX065X2227,3196.0,2026-06-11 15:01:57
XXXX065X2652,3342.0,2026-06-11 15:01:57
XXXX065X2669,3321.0,2026-06-11 15:01:57
XXXX065X3673,3768.0,2026-06-11 15:01:57
XXXX065X4374,3768.0,2026-06-11 15:01:57
XXXX065X5083,2750.0,2026-06-11 15:01:57
XXXX065X5653,3997.0,2026-06-11 15:01:57
XXXX065X7251,3742.0,2026-06-11 15:01:57
XXXX065X7627,3742.0,2026-06-11 15:01:57
XXXX065X9898,3606.0,2026-06-11 15:01:57
XXXX066X0869,4800.0,2026-06-11 15:01:57
XXXX066X1118,2795.0,2026-06-11 15:01:57
XXXX066X2429,2735.0,2026-06-11 15:01:57
XXXX066X2435,4152.0,2026-06-11 15:01:57
XXXX066X3389,2193.0,2026-06-11 15:01:57
XXXX066X4027,6292.0,2026-06-11 15:01:57
XXXX066X4096,2502.0,2026-06-11 15:01:57
XXXX066X8377,2615.0,2026-06-11 15:01:57
XXXX069X0663,3654.0,2026-06-11 15:01:57
XXXX069X0731,4370.0,2026-06-11 15:01:57
XXXX069X0878,2826.0,2026-06-11 15:01:57
XXXX069X0915,3930.0,2026-06-11 15:01:57
XXXX069X2040,3052.0,2026-06-11 15:01:57
XXXX069X2654,4218.0,2026-06-11 15:01:57
XXXX069X4272,3709.0,2026-06-11 15:01:57
XXXX069X6970,3450.0,2026-06-11 15:01:57
XXXX069X7489,3342.0,2026-06-11 15:01:57
XXXX069X8555,4313.0,2026-06-11 15:01:57
XXXX071X2548,3176.0,2026-06-11 15:01:57
XXXX072X0491,3162.0,2026-06-11 15:01:57
XXXX072X1481,2950.0,2026-06-11 15:01:57
XXXX072X2433,3839.0,2026-06-11 15:01:57
XXXX072X4499,3240.0,2026-06-11 15:01:57
XXXX072X7514,3410.0,2026-06-11 15:01:57
XXXX074X8974,4001.0,2026-06-11 15:01:57
XXXX075X0146,4352.0,2026-06-11 15:01:57
XXXX075X0191,2863.0,2026-06-11 15:01:57
XXXX075X0193,4898.0,2026-06-11 15:01:57
XXXX075X0576,3004.0,2026-06-11 15:01:57
XXXX075X0671,3768.0,2026-06-11 15:01:57
XXXX075X0704,3349.0,2026-06-11 15:01:57
XXXX075X0728,3523.0,2026-06-11 15:01:57
XXXX075X0816,2731.0,2026-06-11 15:01:57
XXXX075X1106,3410.0,2026-06-11 15:01:57
XXXX075X1314,4313.0,2026-06-11 15:01:57
XXXX075X1368,4028.0,2026-06-11 15:01:57
XXXX075X2067,3606.0,2026-06-11 15:01:57
XXXX075X2694,3391.0,2026-06-11 15:01:57
XXXX075X2807,2863.0,2026-06-11 15:01:57
XXXX075X3177,3379.0,2026-06-11 15:01:57
XXXX075X4488,3795.0,2026-06-11 15:01:57
XXXX075X5328,3485.0,2026-06-11 15:01:57
XXXX075X5433,6655.0,2026-06-11 15:01:57
XXXX075X5920,3447.0,2026-06-11 15:01:57
XXXX075X6157,3568.0,2026-06-11 15:01:57
XXXX075X6567,4906.0,2026-06-11 15:01:57
XXXX075X6576,3956.0,2026-06-11 15:01:57
XXXX075X7245,3560.0,2026-06-11 15:01:57
XXXX075X7313,3407.0,2026-06-11 15:01:57
XXXX075X8581,3202.0,2026-06-11 15:01:57
XXXX075X8936,3751.0,2026-06-11 15:01:57
XXXX075X9523,3248.0,2026-06-11 15:01:57
XXXX075X9785,2452.0,2026-06-11 15:01:57
XXXX076X0036,2910.0,2026-06-11 15:01:57
XXXX076X0143,5146.0,2026-06-11 15:01:57
XXXX076X0338,3313.0,2026-06-11 15:01:57
XXXX076X0518,3323.0,2026-06-11 15:01:57
XXXX076X0608,3452.0,2026-06-11 15:01:57
XXXX076X0653,4107.0,2026-06-11 15:01:57
XXXX076X1694,3348.0,2026-06-11 15:01:57
XXXX076X2093,5472.0,2026-06-11 15:01:57
XXXX076X2133,3372.0,2026-06-11 15:01:57
XXXX076X2192,6216.0,2026-06-11 15:01:57
XXXX076X2326,2317.0,2026-06-11 15:01:57
XXXX076X2457,3972.0,2026-06-11 15:01:57
XXXX076X2548,4313.0,2026-06-11 15:01:57
XXXX076X2804,2786.0,2026-06-11 15:01:57
XXXX076X2892,4050.0,2026-06-11 15:01:57
XXXX076X3076,3856.0,2026-06-11 15:01:57
XXXX076X3793,3272.0,2026-06-11 15:01:57
XXXX076X4295,3816.0,2026-06-11 15:01:57
XXXX076X4305,3323.0,2026-06-11 15:01:57
XXXX076X4323,3985.0,2026-06-11 15:01:57
XXXX076X5151,4007.0,2026-06-11 15:01:57
XXXX076X5574,2989.0,2026-06-11 15:01:57
XXXX076X5648,3002.0,2026-06-11 15:01:57
XXXX076X5840,2744.0,2026-06-11 15:01:57
XXXX076X6016,3354.0,2026-06-11 15:01:57
XXXX076X6609,2959.0,2026-06-11 15:01:57
XXXX076X6639,4137.0,2026-06-11 15:01:57
XXXX076X6647,3125.0,2026-06-11 15:01:57
XXXX076X6688,4167.0,2026-06-11 15:01:57
XXXX076X6844,2118.0,2026-06-11 15:01:57
XXXX076X6984,3508.0,2026-06-11 15:01:57
XXXX076X7607,2965.0,2026-06-11 15:01:57
XXXX076X7767,2999.0,2026-06-11 15:01:57
XXXX076X8694,3559.0,2026-06-11 15:01:57
XXXX076X8908,3067.0,2026-06-11 15:01:57
XXXX076X8953,8666.0,2026-06-11 15:01:57
XXXX076X9227,3391.0,2026-06-11 15:01:57
XXXX076X9256,3819.0,2026-06-11 15:01:57
XXXX076X9369,3006.0,2026-06-11 15:01:57
XXXX076X9522,3116.0,2026-06-11 15:01:57
XXXX076X9581,3353.0,2026-06-11 15:01:57
XXXX076X9861,3628.0,2026-06-11 15:01:57
XXXX077X0300,3124.0,2026-06-11 15:01:57
XXXX077X0310,3391.0,2026-06-11 15:01:57
XXXX077X0600,6366.0,2026-06-11 15:01:57
XXXX077X0664,3102.0,2026-06-11 15:01:57
XXXX077X0678,3741.0,2026-06-11 15:01:57
XXXX077X0817,4027.0,2026-06-11 15:01:57
XXXX077X0893,3132.0,2026-06-11 15:01:57
XXXX077X0962,3348.0,2026-06-11 15:01:57
XXXX077X1111,3163.0,2026-06-11 15:01:57
XXXX077X1118,2731.0,2026-06-11 15:01:57
XXXX077X1177,4043.0,2026-06-11 15:01:57
XXXX077X1415,4097.0,2026-06-11 15:01:57
XXXX077X1770,2803.0,2026-06-11 15:01:57
XXXX077X1795,4875.0,2026-06-11 15:01:57
XXXX077X2150,3597.0,2026-06-11 15:01:57
XXXX077X2396,4832.0,2026-06-11 15:01:57
XXXX077X2402,3277.0,2026-06-11 15:01:57
XXXX077X2532,3327.0,2026-06-11 15:01:57
XXXX077X2853,5325.0,2026-06-11 15:01:57
XXXX077X3020,3578.0,2026-06-11 15:01:57
XXXX077X3317,2964.0,2026-06-11 15:01:57
XXXX077X3502,3792.0,2026-06-11 15:01:57
XXXX077X3711,7511.0,2026-06-11 15:01:57
XXXX077X3759,3494.0,2026-06-11 15:01:57
XXXX077X3889,3017.0,2026-06-11 15:01:57
XXXX077X4294,3293.0,2026-06-11 15:01:57
XXXX077X4496,3292.0,2026-06-11 15:01:57
XXXX077X4667,6028.0,2026-06-11 15:01:57
XXXX077X4688,2920.0,2026-06-11 15:01:57
XXXX077X4963,4000.0,2026-06-11 15:01:57
XXXX077X5065,5984.0,2026-06-11 15:01:57
XXXX077X5125,2658.0,2026-06-11 15:01:57
XXXX077X5522,5647.0,2026-06-11 15:01:57
XXXX077X5531,3472.0,2026-06-11 15:01:57
XXXX077X5576,5585.0,2026-06-11 15:01:57
XXXX077X5629,4276.0,2026-06-11 15:01:57
XXXX077X5941,3361.0,2026-06-11 15:01:57
XXXX077X6006,3469.0,2026-06-11 15:01:57
XXXX077X6032,2939.0,2026-06-11 15:01:57
XXXX077X6037,2429.0,2026-06-11 15:01:57
XXXX077X6050,3383.0,2026-06-11 15:01:57
XXXX077X6059,3020.0,2026-06-11 15:01:57
XXXX077X6219,3605.0,2026-06-11 15:01:57
XXXX077X6265,3377.0,2026-06-11 15:01:57
XXXX077X6271,6874.0,2026-06-11 15:01:57
XXXX077X6281,3034.0,2026-06-11 15:01:57
XXXX077X6305,3240.0,2026-06-11 15:01:57
XXXX077X6334,4201.0,2026-06-11 15:01:57
XXXX077X7001,2958.0,2026-06-11 15:01:57
XXXX077X7391,4216.0,2026-06-11 15:01:57
XXXX077X7589,5912.0,2026-06-11 15:01:57
XXXX077X7613,2601.0,2026-06-11 15:01:57
XXXX077X7668,4851.0,2026-06-11 15:01:57
XXXX077X7712,2879.0,2026-06-11 15:01:57
XXXX077X7869,3086.0,2026-06-11 15:01:57
XXXX077X7954,3116.0,2026-06-11 15:01:57
XXXX077X7957,4349.0,2026-06-11 15:01:57
XXXX077X7965,3170.0,2026-06-11 15:01:57
XXXX077X8001,3670.0,2026-06-11 15:01:57
XXXX077X8019,4014.0,2026-06-11 15:01:57
XXXX077X8057,3222.0,2026-06-11 15:01:57
XXXX077X8150,3357.0,2026-06-11 15:01:57
XXXX077X8186,3330.0,2026-06-11 15:01:57
XXXX077X8371,3938.0,2026-06-11 15:01:57
XXXX077X8595,3152.0,2026-06-11 15:01:57
XXXX077X8796,3888.0,2026-06-11 15:01:57
XXXX077X8910,3368.0,2026-06-11 15:01:57
XXXX077X8973,3055.0,2026-06-11 15:01:57
XXXX077X9162,2849.0,2026-06-11 15:01:57
XXXX077X9334,3813.0,2026-06-11 15:01:57
XXXX077X9342,3843.0,2026-06-11 15:01:57
XXXX077X9518,3939.0,2026-06-11 15:01:57
XXXX077X9545,2967.0,2026-06-11 15:01:57
XXXX077X9563,3236.0,2026-06-11 15:01:57
XXXX077X9644,4644.0,2026-06-11 15:01:57
XXXX077X9740,2910.0,2026-06-11 15:01:57
XXXX077X9907,2368.0,2026-06-11 15:01:57
XXXX077X9996,3819.0,2026-06-11 15:01:57
XXXX078X0044,3819.0,2026-06-11 15:01:57
XXXX078X0251,3133.0,2026-06-11 15:01:57
XXXX078X0314,3425.0,2026-06-11 15:01:57
XXXX078X0321,5483.0,2026-06-11 15:01:57
XXXX078X0351,3725.0,2026-06-11 15:01:57
XXXX078X0395,3768.0,2026-06-11 15:01:57
XXXX078X0548,3624.0,2026-06-11 15:01:57
XXXX078X0609,3634.0,2026-06-11 15:01:57
XXXX078X0867,2628.0,2026-06-11 15:01:57
XXXX078X0935,3408.0,2026-06-11 15:01:57
XXXX078X1000,3210.0,2026-06-11 15:01:57
XXXX078X1070,4316.0,2026-06-11 15:01:57
XXXX078X1343,5290.0,2026-06-11 15:01:57
XXXX078X1465,3372.0,2026-06-11 15:01:57
XXXX078X1572,3475.0,2026-06-11 15:01:57
XXXX078X1727,3110.0,2026-06-11 15:01:57
XXXX078X1861,2864.0,2026-06-11 15:01:57
XXXX078X1902,2913.0,2026-06-11 15:01:57
XXXX078X2196,3731.0,2026-06-11 15:01:57
XXXX078X2213,2957.0,2026-06-11 15:01:57
XXXX078X2242,4625.0,2026-06-11 15:01:57
XXXX078X2570,3957.0,2026-06-11 15:01:57
XXXX078X2623,4389.0,2026-06-11 15:01:57
XXXX078X2668,3208.0,2026-06-11 15:01:57
XXXX078X2692,4270.0,2026-06-11 15:01:57
XXXX078X2969,5423.0,2026-06-11 15:01:57
XXXX078X3356,4047.0,2026-06-11 15:01:57
XXXX078X3438,4070.0,2026-06-11 15:01:57
XXXX078X3470,4364.0,2026-06-11 15:01:57
XXXX078X3539,2658.0,2026-06-11 15:01:57
XXXX078X3639,4130.0,2026-06-11 15:01:57
XXXX078X3651,3391.0,2026-06-11 15:01:57
XXXX078X3780,3389.0,2026-06-11 15:01:57
XXXX078X3863,3629.0,2026-06-11 15:01:57
XXXX078X4028,4146.0,2026-06-11 15:01:57
XXXX078X4160,3278.0,2026-06-11 15:01:57
XXXX078X4225,4369.0,2026-06-11 15:01:57
XXXX078X4498,3391.0,2026-06-11 15:01:57
XXXX078X4565,6937.0,2026-06-11 15:01:57
XXXX078X4612,4341.0,2026-06-11 15:01:57
XXXX078X4639,3376.0,2026-06-11 15:01:57
XXXX078X4675,2326.0,2026-06-11 15:01:57
XXXX078X4741,3326.0,2026-06-11 15:01:57
XXXX078X4808,3973.0,2026-06-11 15:01:57
XXXX078X4867,3334.0,2026-06-11 15:01:57
XXXX078X5208,4201.0,2026-06-11 15:01:57
XXXX078X5226,2908.0,2026-06-11 15:01:57
XXXX078X5281,3145.0,2026-06-11 15:01:57
XXXX078X5352,3259.0,2026-06-11 15:01:57
XXXX078X5446,4993.0,2026-06-11 15:01:57
XXXX078X5513,3077.0,2026-06-11 15:01:57
XXXX078X5684,3579.0,2026-06-11 15:01:57
XXXX078X5750,3342.0,2026-06-11 15:01:57
XXXX078X5803,3679.0,2026-06-11 15:01:57
XXXX078X5861,3086.0,2026-06-11 15:01:57
XXXX078X5869,4014.0,2026-06-11 15:01:57
XXXX078X5893,3685.0,2026-06-11 15:01:57
XXXX078X5988,4553.0,2026-06-11 15:01:57
XXXX078X5993,3981.0,2026-06-11 15:01:57
XXXX078X6017,4997.0,2026-06-11 15:01:57
XXXX078X6080,4830.0,2026-06-11 15:01:57
XXXX078X6287,3494.0,2026-06-11 15:01:57
XXXX078X6347,3437.0,2026-06-11 15:01:57
XXXX078X6394,3102.0,2026-06-11 15:01:57
XXXX078X6530,3492.0,2026-06-11 15:01:57
XXXX078X6737,3916.0,2026-06-11 15:01:57
XXXX078X6798,3216.0,2026-06-11 15:01:57
XXXX078X7142,3372.0,2026-06-11 15:01:57
XXXX078X7348,3819.0,2026-06-11 15:01:57
XXXX078X7511,3174.0,2026-06-11 15:01:57
XXXX078X7552,2926.0,2026-06-11 15:01:57
XXXX078X7623,2572.0,2026-06-11 15:01:57
XXXX078X7699,2872.0,2026-06-11 15:01:57
XXXX078X7718,3941.0,2026-06-11 15:01:57
XXXX078X7834,4766.0,2026-06-11 15:01:57
XXXX078X7852,3410.0,2026-06-11 15:01:57
XXXX078X8118,5039.0,2026-06-11 15:01:57
XXXX078X8139,3838.0,2026-06-11 15:01:57
XXXX078X8222,2360.0,2026-06-11 15:01:57
XXXX078X8247,3275.0,2026-06-11 15:01:57
XXXX078X8267,5447.0,2026-06-11 15:01:57
XXXX078X8428,3643.0,2026-06-11 15:01:57
XXXX078X8484,3455.0,2026-06-11 15:01:57
XXXX078X8644,3202.0,2026-06-11 15:01:57
XXXX078X8653,2999.0,2026-06-11 15:01:57
XXXX078X8773,2782.0,2026-06-11 15:01:57
XXXX078X9067,3695.0,2026-06-11 15:01:57
XXXX078X9134,3606.0,2026-06-11 15:01:57
XXXX078X9152,3597.0,2026-06-11 15:01:57
XXXX078X9170,3865.0,2026-06-11 15:01:57
XXXX078X9179,3928.0,2026-06-11 15:01:57
XXXX078X9257,3819.0,2026-06-11 15:01:57
XXXX078X9273,3371.0,2026-06-11 15:01:57
XXXX078X9417,4419.0,2026-06-11 15:01:57
XXXX078X9456,2971.0,2026-06-11 15:01:57
XXXX078X9464,3211.0,2026-06-11 15:01:57
XXXX078X9564,3089.0,2026-06-11 15:01:57
XXXX078X9614,3563.0,2026-06-11 15:01:57
XXXX078X9751,3494.0,2026-06-11 15:01:57
XXXX078X9921,2216.0,2026-06-11 15:01:57
XXXX079X0141,3819.0,2026-06-11 15:01:57
XXXX079X0168,3295.0,2026-06-11 15:01:57
XXXX079X0183,3164.0,2026-06-11 15:01:57
XXXX079X0219,4769.0,2026-06-11 15:01:57
XXXX079X0224,4642.0,2026-06-11 15:01:57
XXXX079X0263,4513.0,2026-06-11 15:01:57
XXXX079X0286,4384.0,2026-06-11 15:01:57
XXXX079X0306,2957.0,2026-06-11 15:01:57
XXXX079X0322,4410.0,2026-06-11 15:01:57
XXXX079X0474,3542.0,2026-06-11 15:01:57
XXXX079X0516,3407.0,2026-06-11 15:01:57
XXXX079X0544,3015.0,2026-06-11 15:01:57
XXXX079X0684,3770.0,2026-06-11 15:01:57
XXXX079X0763,4980.0,2026-06-11 15:01:57
XXXX079X0804,3669.0,2026-06-11 15:01:57
XXXX079X0835,3571.0,2026-06-11 15:01:57
XXXX079X0848,3502.0,2026-06-11 15:01:57
XXXX079X0988,4264.0,2026-06-11 15:01:57
XXXX079X1031,4083.0,2026-06-11 15:01:57
XXXX079X1054,3737.0,2026-06-11 15:01:57
XXXX079X1189,3943.0,2026-06-11 15:01:57
XXXX079X1374,4946.0,2026-06-11 15:01:57
XXXX079X1387,3697.0,2026-06-11 15:01:57
XXXX079X1458,3047.0,2026-06-11 15:01:57
XXXX079X1467,2818.0,2026-06-11 15:01:57
XXXX079X1515,10787.0,2026-06-11 15:01:57
XXXX079X1609,4078.0,2026-06-11 15:01:57
XXXX079X1663,3397.0,2026-06-11 15:01:57
XXXX079X1689,4301.0,2026-06-11 15:01:57
XXXX079X1772,3657.0,2026-06-11 15:01:57
XXXX079X1966,4254.0,2026-06-11 15:01:57
XXXX079X1970,3002.0,2026-06-11 15:01:57
XXXX079X2074,3554.0,2026-06-11 15:01:57
XXXX079X2099,3227.0,2026-06-11 15:01:57
XXXX079X2269,3688.0,2026-06-11 15:01:57
XXXX079X2502,3452.0,2026-06-11 15:01:57
XXXX079X2537,3578.0,2026-06-11 15:01:57
XXXX079X2582,3139.0,2026-06-11 15:01:57
XXXX079X2748,3460.0,2026-06-11 15:01:57
XXXX079X2785,3705.0,2026-06-11 15:01:57
XXXX079X2852,3803.0,2026-06-11 15:01:57
XXXX079X2860,3607.0,2026-06-11 15:01:57
XXXX079X2904,4809.0,2026-06-11 15:01:57
XXXX079X3000,4119.0,2026-06-11 15:01:57
XXXX079X3045,4570.0,2026-06-11 15:01:57
XXXX079X3317,2939.0,2026-06-11 15:01:57
XXXX079X3441,2776.0,2026-06-11 15:01:57
XXXX079X3489,3300.0,2026-06-11 15:01:57
XXXX079X3684,4254.0,2026-06-11 15:01:57
XXXX079X3724,3735.0,2026-06-11 15:01:57
XXXX079X3848,3109.0,2026-06-11 15:01:57
XXXX079X3958,3078.0,2026-06-11 15:01:57
XXXX079X4001,3083.0,2026-06-11 15:01:57
XXXX079X4017,3863.0,2026-06-11 15:01:57
XXXX079X4038,2673.0,2026-06-11 15:01:57
XXXX079X4109,3571.0,2026-06-11 15:01:57
XXXX079X4117,4083.0,2026-06-11 15:01:57
XXXX079X4120,2955.0,2026-06-11 15:01:57
XXXX079X4190,3330.0,2026-06-11 15:01:57
XXXX079X4374,3768.0,2026-06-11 15:01:57
XXXX079X4443,3044.0,2026-06-11 15:01:57
XXXX079X4461,4538.0,2026-06-11 15:01:57
XXXX079X4478,3361.0,2026-06-11 15:01:57
XXXX079X4777,3381.0,2026-06-11 15:01:57
XXXX079X4793,3598.0,2026-06-11 15:01:57
XXXX079X4811,4275.0,2026-06-11 15:01:57
XXXX079X4952,4311.0,2026-06-11 15:01:57
XXXX079X5318,4576.0,2026-06-11 15:01:57
XXXX079X5343,5188.0,2026-06-11 15:01:57
XXXX079X5353,6244.0,2026-06-11 15:01:57
XXXX079X5373,4377.0,2026-06-11 15:01:57
XXXX079X5442,4144.0,2026-06-11 15:01:57
XXXX079X5452,2890.0,2026-06-11 15:01:57
XXXX079X5457,4638.0,2026-06-11 15:01:57
XXXX079X5530,5183.0,2026-06-11 15:01:57
XXXX079X5533,3227.0,2026-06-11 15:01:57
XXXX079X5550,4244.0,2026-06-11 15:01:57
XXXX079X5558,5137.0,2026-06-11 15:01:57
XXXX079X5568,3197.0,2026-06-11 15:01:57
XXXX079X5646,4306.0,2026-06-11 15:01:57
XXXX079X5683,4159.0,2026-06-11 15:01:57
XXXX079X5801,3054.0,2026-06-11 15:01:57
XXXX079X5870,3165.0,2026-06-11 15:01:57
XXXX079X5880,3639.0,2026-06-11 15:01:57
XXXX079X5910,3692.0,2026-06-11 15:01:57
XXXX079X5996,4326.0,2026-06-11 15:01:57
XXXX079X6029,3504.0,2026-06-11 15:01:57
XXXX079X6091,3338.0,2026-06-11 15:01:57
XXXX079X6093,3113.0,2026-06-11 15:01:57
XXXX079X6106,3078.0,2026-06-11 15:01:57
XXXX079X6202,4988.0,2026-06-11 15:01:57
XXXX079X6452,3801.0,2026-06-11 15:01:57
XXXX079X6532,3148.0,2026-06-11 15:01:57
XXXX079X6740,3860.0,2026-06-11 15:01:57
XXXX079X6749,3792.0,2026-06-11 15:01:57
XXXX079X6815,4656.0,2026-06-11 15:01:57
XXXX079X6865,3823.0,2026-06-11 15:01:57
XXXX079X6891,4059.0,2026-06-11 15:01:57
XXXX079X7016,4581.0,2026-06-11 15:01:57
XXXX079X7102,2788.0,2026-06-11 15:01:57
XXXX079X7232,2943.0,2026-06-11 15:01:57
XXXX079X7245,3029.0,2026-06-11 15:01:57
XXXX079X7257,3905.0,2026-06-11 15:01:57
XXXX079X7351,4416.0,2026-06-11 15:01:57
XXXX079X7375,3510.0,2026-06-11 15:01:57
XXXX079X7460,2847.0,2026-06-11 15:01:57
XXXX079X7483,4114.0,2026-06-11 15:01:57
XXXX079X7631,3174.0,2026-06-11 15:01:57
XXXX079X7713,3817.0,2026-06-11 15:01:57
XXXX079X7789,3709.0,2026-06-11 15:01:57
XXXX079X7844,3097.0,2026-06-11 15:01:57
XXXX079X7934,3193.0,2026-06-11 15:01:57
XXXX079X7982,4809.0,2026-06-11 15:01:57
XXXX079X8031,5188.0,2026-06-11 15:01:57
XXXX079X8045,3817.0,2026-06-11 15:01:57
XXXX079X8113,4418.0,2026-06-11 15:01:57
XXXX079X8137,3796.0,2026-06-11 15:01:57
XXXX079X8181,3927.0,2026-06-11 15:01:57
XXXX079X8246,3097.0,2026-06-11 15:01:57
XXXX079X8290,3146.0,2026-06-11 15:01:57
XXXX079X8422,3535.0,2026-06-11 15:01:57
XXXX079X8585,3873.0,2026-06-11 15:01:57
XXXX079X8745,4363.0,2026-06-11 15:01:57
XXXX079X8747,4991.0,2026-06-11 15:01:57
XXXX079X9452,2898.0,2026-06-11 15:01:57
XXXX079X9480,3012.0,2026-06-11 15:01:57
XXXX079X9515,3242.0,2026-06-11 15:01:57
XXXX079X9605,2569.0,2026-06-11 15:01:57
XXXX079X9884,3459.0,2026-06-11 15:01:57
XXXX079X9906,4150.0,2026-06-11 15:01:57
XXXX079X9984,3504.0,2026-06-11 15:01:57
XXXX080X0022,3323.0,2026-06-11 15:01:57
XXXX080X0313,4136.0,2026-06-11 15:01:57
XXXX080X0380,4486.0,2026-06-11 15:01:57
XXXX080X0405,3982.0,2026-06-11 15:01:57
XXXX080X0461,3061.0,2026-06-11 15:01:57
XXXX080X0658,3797.0,2026-06-11 15:01:57
XXXX080X0703,4599.0,2026-06-11 15:01:57
XXXX080X0758,4428.0,2026-06-11 15:01:57
XXXX080X0931,3498.0,2026-06-11 15:01:57
XXXX080X1016,3966.0,2026-06-11 15:01:57
XXXX080X1096,3246.0,2026-06-11 15:01:57
XXXX080X1133,4669.0,2026-06-11 15:01:57
XXXX080X1291,4513.0,2026-06-11 15:01:57
XXXX080X1325,3761.0,2026-06-11 15:01:57
XXXX080X1363,3529.0,2026-06-11 15:01:57
XXXX080X1384,5343.0,2026-06-11 15:01:57
XXXX080X1477,3319.0,2026-06-11 15:01:57
XXXX080X1636,4358.0,2026-06-11 15:01:57
XXXX080X1711,4097.0,2026-06-11 15:01:57
XXXX080X1719,3735.0,2026-06-11 15:01:57
XXXX080X1770,3242.0,2026-06-11 15:01:57
XXXX080X1788,2834.0,2026-06-11 15:01:57
XXXX080X1791,3006.0,2026-06-11 15:01:57
XXXX080X1861,3342.0,2026-06-11 15:01:57
XXXX080X1904,2915.0,2026-06-11 15:01:57
XXXX080X1968,3314.0,2026-06-11 15:01:57
XXXX080X2055,3172.0,2026-06-11 15:01:57
XXXX080X2087,3157.0,2026-06-11 15:01:57
XXXX080X2175,6407.0,2026-06-11 15:01:57
XXXX080X2207,3147.0,2026-06-11 15:01:57
XXXX080X2210,4254.0,2026-06-11 15:01:57
XXXX080X2241,2456.0,2026-06-11 15:01:57
XXXX080X2246,5672.0,2026-06-11 15:01:57
XXXX080X2555,4595.0,2026-06-11 15:01:57
XXXX080X2616,3361.0,2026-06-11 15:01:57
XXXX080X2764,4248.0,2026-06-11 15:01:57
